timestamp,date;_GM;T,sta;tu;name;away_team_name;Game Week;Pre-Match PPG (Home);Pre-Match PPG (Away);home_ppg;away_ppg;home_team_goal_count;away_team_goal_count;total_goal_count;total_goals_at_half_time;home_team_goal_count_half_time;away_team_goal_count_half_time;home_team_goal_timings;away_team_goal_timings;home_team_corner_count;away_team_corner_count;home_team_yellow_cards;home_team_red_cards;away_team_yellow_cards;away_team_red_cards;home_team_first_half_cards;home_team_second_half_cards;away_team_first_half_cards;away_team_second_half_cards;home_team_shots;away_team_shots;home_team_shots_on_target;away_team_shots_on_target;home_team_shots_off_target;away_team_shots_off_target;home_team_fouls;away_team_fouls;home_team_possession;away_team_possession;Home Team Pre-Match xG;Away Team Pre-Match xG;team_a_xg;team_b_xg;average_goals_per_match_pre_match;btts_percentage_pre_match;over_15_percentage_pre_match;over_25_percentage_pre_match;over_35_percentage_pre_match;over_45_percentage_pre_match;over_15_HT_FHG_percentage_pre_match;over_05_HT_FHG_percentage_pre_match;over_15_2HG_percentage_pre_match;over_05_2HG_percentage_pre_match;average_corners_per_match_pre_match;average_cards_per_match_pre_match;odds_ft_home_team_win;odds_ft_draw;odds_ft_away_team_win;odds_ft_over15;odds_ft_over25;odds_ft_over35;odds_ft_over45;odds_btts_yes;odds_btts_no
1710442800,Mar;14;2024;-;Khaleej; Akhdoud;24;1,18;0,73;0,88;0,82;2;2;4;2;2;0;3,28;53,58;1;9;3;0;1;0;1;2;0;1;9;13;3;6;4;4;11;14;48;52;1,29;1,21;0,85;1,41;2,41;50;78;45;27;5;41;69;45;82;8,09;4,9;2,12;3,34;3,18;1,28;1,95;3,28;6,3;1,74;1,93
1710442800,Mar;14;2024;-;Hazm; Shabab;24;0,73;0,83;0,82;1;0;3;3;1;0;1;;34,53,90'6;6;0;2;0;3;0;1;1;2;1;13;12;0;7;8;3;9;9;51;49;1,19;1,32;0,92;1,39;3,09;53;79;53;40;14;36;71;53;79;9,64;4,94;5,25;4;1,57;1,22;1,7;2,7;5;1,7;2
1710442800,Mar;14;2024;-;ha; Wahda;24;1,55;0,55;1,76;0,82;1;0;1;1;1;0;34;;4;2;0;0;4;1;0;0;1;4;15;11;5;2;7;7;13;12;48;52;1,06;1,08;1,38;0,98;2,91;55;78;55;32;18;23;68;60;91;7,27;3,91;3,7;3,45;1,95;1,25;1,75;2,8;5,25;1,6;2,15
1710529200,Mar;15;2024;-;Ta'ee; Ittifaq;24;1,45;1,5;1,29;1,35;1;1;2;2;1;1;45'4;18;4;9;2;0;3;1;0;2;1;3;10;15;5;6;2;6;13;10;38;62;1,24;1,21;1,06;1,62;2,69;40;66;49;31;22;40;66;39;66;8,45;3,53;5,25;3,95;1,6;1,25;1,85;3,1;6;1,81;1,95
1710529200,Mar;15;2024;-;Ahli; Nassr;24;2,27;2,45;2,18;2,53;0;1;1;0;0;0;;68;7;5;2;0;2;0;2;0;0;2;11;5;4;2;2;1;13;6;40;60;1,69;1,82;0,97;0,7;3,23;59;78;68;50;27;41;69;64;87;9,45;3,91;2,5;3,65;2,5;1,13;1,47;2,2;3,9;1,42;2,6
1710529200,Mar;15;2024;-;Feiha; Riyadh;24;0,91;0,91;1,12;0,94;1;1;2;1;1;0;30;64;0;2;1;0;3;0;0;1;2;1;8;10;4;2;2;7;9;10;53;47;1,11;0,97;0,91;1,05;3;50;73;64;45;23;46;64;50;78;9;4,27;1,78;3,6;4,33;1,27;1,87;3,3;5,8;1,9;1,85
1710615600,Mar;16;2024;-;Raed; Taawon;24;1,09;1,73;1,12;1,71;0;0;0;0;0;0;;;3;6;2;0;2;0;2;0;1;1;12;15;5;3;5;5;13;13;34;66;1,18;1,67;1,21;1,08;3,05;60;91;59;27;14;36;78;55;82;9,91;4,45;2,95;3,45;2,25;1,25;1,83;3;5,75;1,62;2,1
1710615600,Mar;16;2024;-;Hilal;Dhamk;24;2,83;1,09;2,88;1;2;1;3;0;0;0;79,90'3;86;10;5;2;0;2;1;2;0;1;2;19;10;8;3;10;6;12;6;64;36;2,18;1,15;2,52;0,97;2,94;49;78;43;35;18;43;65;56;79;9,76;4,19;1,23;6,85;11,25;1,12;1,34;2,04;3,3;1,83;1,83
1710615600,Mar;16;2024;-;Fateh; Ittihad;24;1,08;1,64;1,35;1,47;2;4;6;3;1;2;6,66;39,45'4,64,74;3;9;1;0;2;1;0;1;0;3;13;19;5;8;5;7;6;9;46;54;1,5;1,44;1,23;2,05;2,69;47;74;49;30;17;44;70;39;74;11,13;3,36;3,57;3,78;1,98;1,2;1,59;2,4;4,2;1,53;2,38
1711738800,Mar;29;2024;-;Ittihad; Feiha;25;1,83;1,75;1,71;1,47;3;1;4;3;2;1;30,45'2,90'4;25;1;2;1;0;1;0;0;1;1;0;10;7;7;3;2;2;10;7;57;43;1,59;1,23;1,5;0,77;3,71;79;92;75;46;29;46;88;67;83;8,84;4,5;1,39;4,98;6,56;1,17;1,58;2,4;4,33;1,73;1,95
1711738800,Mar;29;2024;-;Taawon; Hazm;25;1,67;0,58;1,76;0,59;4;0;4;0;0;0;62,66,71,76;;5;4;0;0;0;0;0;0;0;0;23;11;9;7;7;2;16;8;59;41;1,69;1,37;1,97;1,36;3;71;75;59;42;25;46;71;55;75;9,17;3,75;1,44;4,34;5,24;1,14;1,6;2,4;3,8;1,73;2
1711738800,Mar;29;2024;-;Akhdoud; Raed;25;1,25;0,92;1,12;1,06;1;3;4;3;1;2;20;15,31,56;0;1;3;0;1;0;1;2;0;1;14;13;3;7;4;4;14;14;54;46;1,21;1,12;0,73;1,27;2,46;50;54;50;30;13;38;63;34;71;10,34;5,16;2,35;3,25;2,74;1,28;1,81;3,1;5,75;1,62;2,1
1711738800,Mar;29;2024;-;Ittifaq; Ahli;25;1,45;1,83;1,47;1,65;2;2;4;2;1;1;45'3,49;8,88;5;11;3;0;2;0;0;3;1;1;12;17;3;6;3;5;9;6;46;54;1,48;1,68;0,92;1,56;3,49;61;87;64;51;26;51;78;52;83;12,97;3,78;3,23;3,35;2,11;1,28;1,93;3,2;6,15;1,74;1,93
1711738800,Mar;29;2024;-;amk; Kheej;25;1,83;1,17;1,41;1,29;0;1;1;1;0;1;;35;8;4;3;1;4;1;1;3;0;5;12;7;4;4;4;2;12;15;65;35;1,39;1,18;1,27;0,82;2,88;58;75;50;42;13;46;79;50;83;9,16;3,75;2,33;3,21;2,94;1,32;2,05;3,56;6,85;1,79;1,87
1711825200,Mar;30;2024;-;Wahda; Fateh;25;1,75;1,64;1,29;1,29;2;3;5;2;1;1;42,51;29,68,73;8;7;3;0;1;1;1;2;0;2;19;16;8;9;6;3;9;9;38;62;1,49;1,26;1,77;1,63;3,46;83;100;74;52;13;66;87;55;91;10,11;4,06;2,35;3,63;2,64;1,22;1,72;2,85;5;1,57;2,3
1711825200,Mar;30;2024;-;Nassr; Ta'ee;25;2,17;0,42;2,29;0,53;5;1;6;3;2;1;20,45'7,64,67,87;22;7;4;5;0;1;1;1;4;2;0;23;7;10;4;9;2;11;10;69;31;1,98;1,15;2,56;0,81;3,33;50;92;58;38;17;42;75;54;96;11,83;4,17;1,1;9,55;13,44;1,07;1,25;1,69;2,55;1,77;1,9
1711825200,Mar;30;2024;-;Shabab; Hil;25;1,36;2,82;1,59;2,76;3;4;7;4;1;3;3,64,78;20,27,42,57;5;10;1;0;0;0;1;0;0;0;18;14;7;8;7;2;7;13;43;57;1,62;2,08;1,66;1,68;3,28;55;87;55;41;23;36;69;64;82;13,82;4,91;5,9;4,68;1,42;1,18;1,51;2,4;4,2;1,67;2,05
1711825200,Mar;30;2024;-;Riyadh;Abha;25;1,08;0,08;1,12;0,12;1;1;2;1;0;1;70;26;7;1;0;0;3;0;0;0;1;2;11;7;4;2;7;4;7;12;66;34;0,88;1,18;1,45;0,68;3,25;50;67;58;54;25;38;71;50;84;6,08;4,66;2,15;3,41;3,1;1,28;1,82;3,2;6,25;1,67;2,05
1711998000,Apr;1;2024;-;Hazm;Dhamk;26;0,67;1;0,82;1;0;0;0;0;0;0;;;3;6;0;0;2;0;0;0;0;2;16;14;3;4;10;6;14;10;44;56;1,17;1,14;1,42;1,26;3,29;58;84;55;38;21;38;71;59;83;8,08;4,83;3,05;3,55;2,22;1,24;1,75;2,83;5,25;1,62;2,25
1711998000,Apr;1;2024;-;Ahli; Ittihad;26;2,08;1,75;2,18;1,47;1;0;1;1;1;0;34;;1;8;2;0;2;0;1;1;0;2;9;13;3;5;2;4;9;12;53;47;1,63;1,49;0,75;1,27;2,34;38;63;46;29;8;38;59;29;75;11;3,42;2,13;3,63;3,16;1,22;1,7;2,7;4,92;1,6;2,3
1711998000,Apr;1;2024;-;Raed; Kheej;26;1,08;1,31;1,12;1,29;0;1;1;1;0;1;;28;5;2;0;0;2;0;0;0;2;0;17;9;5;4;8;3;9;9;56;44;1,18;1,15;1,62;0,89;2,73;52;73;57;28;8;32;80;44;80;8,16;4,79;2,01;3,55;3,53;1,29;1,92;3,23;6,2;1,7;2
1712084400,Apr;2;2024;-;Feiha; Wahda;26;0,92;0,5;1,12;0,82;1;2;3;0;0;0;53;47,56;6;3;4;0;2;0;0;4;1;1;15;16;8;5;5;7;18;9;50;50;1,1;1,07;1,68;1,43;2,5;42;63;46;34;17;25;67;46;67;7,83;4,58;2,47;3,26;2,71;1,29;1,88;3,2;5,5;1,7;2,05
1712084400,Apr;2;2024;-;Ta'ee; Taawon;26;1,42;1,67;1,29;1,71;2;3;5;3;2;1;20,3;45'2,73,86;6;9;1;0;1;0;0;1;0;1;12;29;4;9;7;15;7;11;50;50;1,23;1,62;1,27;2,54;2,96;58;79;50;29;25;46;75;46;71;10,17;4,5;3,91;3,77;1,77;1,22;1,73;2,8;5,25;1,62;2,1
1712084400,Apr;2;2024;-;ha; Nassr;26;1,67;2,5;1,76;2,53;0;8;8;5;0;5;;11,21,33,42,44,51,63,86;2;8;2;0;0;0;2;0;0;0;10;21;3;14;4;6;9;15;33;67;1,09;1,73;0,8;2,53;3,5;67;84;71;50;30;38;63;75;96;7,67;3,58;10,09;8,54;1,15;1,07;1,26;1,81;2,5;1,74;1,93
1712084400,Apr;2;2024;-;Hilal; Akhdoud;26;2,85;0,75;2,88;0,82;3;0;3;1;1;0;16,66,73;;11;4;1;0;1;0;0;1;0;1;15;11;10;3;3;7;7;5;73;27;2,2;1,23;2,21;0,97;2,91;48;84;52;32;12;44;68;60;85;11,68;4,18;1,12;8,77;12,48;1,09;1,22;1,82;2,84;1,83;1,83
1712170800,Apr;3;2024;-;Fateh; Ittifaq;26;1;1,46;1,35;1,35;1;0;1;0;0;0;80;;8;4;2;0;0;0;0;2;0;0;15;9;8;0;3;6;16;11;55;45;1,48;1,25;1,59;0,66;2,54;47;70;35;31;23;39;66;43;62;9,76;3,38;3,72;3,68;1,84;1,27;1,78;3,1;5,85;1,62;2,1
1712170800,Apr;3;2024;-;Shabab; Riyadh;26;1,25;0,92;1,59;0,94;1;0;1;1;1;0;33;;5;3;1;0;1;0;0;1;0;1;14;7;6;2;5;5;12;8;60;40;1,62;0,97;1,5;0,84;3,29;67;84;63;42;29;42;75;59;92;11,41;5,17;1,32;4,94;7,34;1,22;1,69;2,71;4,88;2;1,8
1712343600,Apr;5;2024;-;Ittihad; Taawon;27;1,92;1,77;1,71;1,71;0;0;0;0;0;0;;;10;1;1;0;0;0;0;1;0;0;21;8;6;3;9;4;14;11;51;49;1,58;1,69;2,04;0,82;3,39;70;89;58;43;27;42;81;62;77;10,85;4,54;1,75;3,95;4,19;1,22;1,73;2,8;5,25;1,65;2,05
1712343600,Apr;5;2024;-;Wahda; Ahli;27;1,62;1,77;1,29;1,65;1;1;2;0;0;0;48;83;4;15;4;0;2;1;1;3;0;3;10;23;3;12;4;5;15;14;27;73;1,51;1,67;0,83;2,52;4,08;70;93;81;77;35;70;89;74;93;11,69;3,92;5,76;4,6;1,48;1,18;1,58;2,45;4,33;1,67;2,05
1712343600,Apr;5;2024;-;amk; Nassr;27;1,69;2,54;1,41;2,53;0;1;1;0;0;0;;90'1;1;6;1;0;2;0;1;0;1;1;6;13;2;4;3;6;13;14;35;65;1,38;1,79;0,57;1,32;3,73;62;85;73;58;31;54;77;73;89;10,08;3,62;6,76;5,51;1,35;1,12;1,39;2,01;3,4;1,55;2,25
1712343600,Apr;5;2024;-;Khaleej; Hil;27;1,17;2,83;0,88;2,76;1;4;5;3;1;2;9;7,42,48,90'6;2;9;2;0;2;0;1;1;1;1;13;23;2;8;4;8;9;12;36;64;1,26;2,04;0,71;2,15;3,33;54;92;59;46;13;54;79;59;79;10,5;4,08;10,21;6,93;1,21;1,13;1,43;2,21;3,7;1,85;1,8
1712430000,Apr;6;2024;-;Ta'ee; Shabab;27;1,31;1;1,29;1;0;0;0;0;0;0;;;10;3;2;0;2;0;0;2;1;1;14;14;2;7;10;5;14;11;46;54;1,23;1,33;1,28;1,53;2,81;50;70;58;31;19;39;70;46;77;9,16;4,85;4,04;3,79;1,74;1,25;1,73;2,8;5,25;1,62;2,1
1712430000,Apr;6;2024;-;Ittifaq; Riyadh;27;1,42;0,85;1,47;0,94;1;0;1;1;1;0;11;;3;1;2;0;2;0;0;2;1;1;13;9;4;3;4;4;10;9;51;49;1,43;0,96;1,11;1,05;3,07;65;89;60;32;16;40;80;48;88;10,96;3,58;1,3;4,75;8,5;1,2;1,57;2,55;4,5;1,85;1,83
1712516400,Apr;7;2024;-;Feiha; Akhdoud;27;0,85;0,69;1,12;0,82;3;0;3;1;1;0;16,55,88;;4;8;1;0;1;0;1;0;1;0;11;23;7;5;3;16;12;15;50;50;1,14;1,21;1,43;2,27;2,46;46;70;50;31;12;31;54;50;77;8,77;4,46;2,55;3,25;2,7;1,33;2;3,45;6,5;1,7;2
1712516400,Apr;7;2024;-;Raed; Hazm;27;1;0,54;1,12;0,59;2;0;2;1;1;0;35,46;;4;10;1;0;2;0;0;1;1;1;13;17;6;5;5;8;14;16;31;69;1,22;1,37;1,38;1,76;2,97;58;77;62;35;16;27;70;58;77;8,3;4,08;1,65;3,85;4,75;1,25;1,75;2,85;5,25;1,7;2
1712516400,Apr;7;2024;-;ha; Fateh;27;1,54;1,75;1,76;1,29;2;1;3;1;1;0;6,57;54;4;7;3;0;0;0;2;1;0;0;10;11;7;4;2;4;16;10;24;76;1,07;1,29;1,46;1,36;3,24;73;89;65;40;16;53;73;48;88;8,58;4,29;3,8;3,4;1,8;1,2;1,65;2,55;4,5;1,5;2,35
1713452400,Apr;18;2024;-;Taawon; Kheej;28;1,77;1,43;1,76;1,29;1;1;2;2;1;1;21;45'5;3;8;1;0;3;0;0;1;0;3;10;14;5;5;3;7;12;11;50;50;1,71;1,13;1,1;1,47;2,72;56;67;53;38;15;46;78;41;74;8,93;3,96;1,7;3,85;4,55;1,25;1,85;3;6;1,75;2
1713463200,Apr;18;2024;-;Fateh; Raed;28;1,14;1,08;1,35;1,06;3;1;4;2;2;0;7,12,60;56;7;4;1;0;4;0;0;1;3;1;16;11;8;3;6;4;8;8;63;37;1,49;1,13;1,73;1,02;2,89;60;67;49;41;26;49;67;44;71;10,65;4,39;2,14;3,67;3,1;1,21;1,75;2,71;4,9;1,6;2,2
1713463200,Apr;18;2024;-;Shabab;Abha;28;1,38;0,15;1,59;0,12;5;0;5;1;1;0;45'1,57,78,84,90'3;;3;1;0;0;2;0;0;0;1;1;22;9;9;2;7;4;22;12;68;32;1,61;1,14;2,13;0,71;3,58;62;77;62;54;39;47;70;66;89;10,23;5,23;1,37;5,07;7,04;1,18;1,58;2,43;4,23;1,75;1,93
1713538800,Apr;19;2024;-;Nassr; Feiha;28;2,23;1,62;2,29;1,47;3;1;4;1;0;1;72,76,82;6;9;0;2;0;2;1;1;1;2;1;29;6;13;3;9;2;12;9;64;36;2,02;1,19;3,03;0,6;3,85;77;96;81;54;27;54;93;58;93;10,77;3,39;1,26;6,19;8,12;1,09;1,37;2,02;3,1;1,75;2,05
1713538800,Apr;19;2024;-;Riyadh; Ta'ee;28;1,08;0,38;1,12;0,53;1;2;3;1;0;1;59;45'1,90'12;6;3;1;1;6;0;1;1;3;3;8;13;3;7;5;3;7;12;41;59;0,93;1,13;0,92;1,48;2,47;42;70;35;27;8;23;62;39;81;7,23;5;2,69;3,33;2,59;1,27;1,93;3,1;5,8;1,7;2
1713625200,Apr;20;2024;-;Akhdoud;Dhamk;28;1,15;1;1,12;1;1;2;3;2;0;2;47;10,37;4;1;1;0;3;0;1;0;1;2;17;9;8;4;6;5;12;16;46;54;1,17;1,15;1,69;1,04;2,38;50;58;46;23;12;27;58;35;81;8,08;5,08;2,27;3,35;2,89;1,26;1,89;3,14;5,9;1,69;2
1713636000,Apr;20;2024;-;Hazm; Ittihad;28;0,69;1,62;0,82;1,47;2;3;5;1;0;1;60,63;21,57,90'6;4;11;1;0;2;0;1;0;1;1;20;24;6;6;10;8;13;6;44;56;1,19;1,47;1,74;1,82;3,16;46;81;58;39;16;46;77;47;73;10,62;3,69;6,25;4,75;1,44;1,17;1,54;2,33;3,98;1,7;2,1
1713636000,Apr;20;2024;-;Ittifaq; Wahda;28;1,54;0,69;1,47;0,82;0;0;0;0;0;0;;;6;3;0;0;0;0;0;0;0;0;18;12;5;3;11;6;6;9;54;46;1,41;1,1;1,82;0,99;2,69;54;77;50;23;12;23;77;50;77;10,15;4;1,69;4;4,8;1,26;1,8;2,97;5,55;1,73;1,95
1714057200,Apr;25;2024;-;Feiha; Ta'ee;29;1;0,57;1,12;0,53;1;0;1;0;0;0;47;;4;6;3;0;3;0;3;0;2;1;17;15;8;3;6;11;15;13;36;64;1,16;1,15;1,64;1,53;2,65;43;75;47;29;14;33;50;54;79;8,43;5,21;2,24;3,33;3,19;1,29;1,93;3,27;6,3;1,73;2
1714068000,Apr;25;2024;-;Wahda; Hazm;29;1,57;0,5;1,29;0,59;0;2;2;0;0;0;;64,68;5;5;1;0;1;1;0;1;1;1;9;11;4;5;3;5;10;10;64;36;1,46;1,4;1,36;1,29;3,4;72;90;61;54;25;39;72;75;90;9,5;3,71;1,8;3,84;3,72;1,25;1,77;2,89;5,35;1,7;2,1
1714068000,Apr;25;2024;-;Riyadh; Ahli;29;1;1,71;1,12;1,65;2;1;3;2;1;1;43,84;45'10;1;5;3;0;2;0;0;3;1;1;7;18;4;7;2;5;12;5;33;67;0,93;1,73;0,83;1,69;3,11;57;72;58;54;18;39;79;47;79;10,22;4,71;9,2;6,11;1,23;1,17;1,54;2,34;4,02;2;1,8
1714143600,Apr;26;2024;-;amk; Taawon;29;1,57;1,71;1,41;1,71;0;1;1;0;0;0;;89;2;2;2;1;2;0;0;3;1;1;13;7;3;4;8;2;18;11;54;46;1,32;1,63;1,21;0,79;2,72;54;75;43;36;18;43;68;50;72;10,64;3,64;2,49;3,57;2,64;1,25;1,77;2,9;5,5;1,57;2,2
1714143600,Apr;26;2024;-;Hilal; Fateh;29;2,86;1,62;2,88;1,29;3;1;4;0;0;0;58,74,90'15;57;8;4;2;0;3;0;2;0;1;2;20;9;7;4;8;1;14;8;58;42;2,21;1,3;2,05;0,79;3,26;68;97;67;37;11;60;82;55;82;12,76;4,25;1,18;7,95;10,34;1,09;1,3;1,77;2,68;1,8;2
1714154400,Apr;26;2024;-;Ittihad; Shabab;29;1,86;1;1,71;1;1;3;4;0;0;0;58;48,82,90'10;3;1;1;0;3;0;1;0;1;2;12;15;4;8;5;4;9;12;49;51;1,62;1,34;1,13;1,47;2,86;54;72;57;36;15;29;68;54;75;9,71;4,93;1,69;4,04;4,37;1,22;1,7;2,73;4,97;1,7;2,15
1714230000,Apr;27;2024;-;Akhdoud;Abha;29;1,07;0,14;1,12;0,12;4;0;4;1;1;0;40,47,74,90'3;;5;1;3;0;1;0;1;2;0;1;19;8;6;5;11;1;14;6;51;49;1,21;1,11;1,88;0,96;3,36;54;72;68;46;29;47;75;46;93;7,86;4,86;1,73;4;3,8;1,2;1,65;2,6;4,5;1,65;2,1
1714230000,Apr;27;2024;-;Raed; Ittifaq;29;1,14;1,36;1,12;1,35;2;2;4;1;1;0;10,90'6;71,90'2;1;13;2;0;3;0;0;2;1;2;9;20;4;7;4;8;10;7;35;65;1,23;1,2;0,99;1,85;2,33;36;68;43;21;7;29;65;36;65;8,5;3,36;3,55;3,48;2,07;1,32;1,98;3,42;6,65;1,8;2
1714240800,Apr;27;2024;-;Khaleej; Nassr;29;1,08;2,57;0,88;2,53;0;1;1;0;0;0;;68;4;4;1;0;2;0;0;1;1;1;11;9;5;5;4;4;14;9;43;57;1,22;1,75;1,12;1,23;3,49;63;86;70;55;26;56;74;70;89;8,17;4,32;6,25;5,15;1,44;1,13;1,43;2,08;3,4;1,6;2,3
1714662000,May;2;2024;-;Hazm; Akhdoud;30;0,64;0,64;0,82;0,82;0;0;0;0;0;0;;;7;3;2;0;2;0;2;0;0;2;8;19;4;5;2;11;16;14;53;47;1,23;1,29;0,98;1,82;3,18;50;86;61;36;18;36;79;61;86;9,57;4,21;2,48;3,53;2,68;1,26;1,8;2,99;5,6;1,65;2,2
1714672800,May;2;2024;-;Fateh; Riyadh;30;1,27;0,79;1,35;0,94;2;2;4;1;1;0;6,8;90'1,90'4;4;1;3;0;0;1;1;2;0;1;15;8;6;5;4;3;15;5;67;33;1,5;0,97;1,44;1,02;3,11;59;76;56;38;27;45;83;48;83;9,88;3,94;1,83;4,1;3,67;1,18;1,68;2,6;4,65;1,59;2,15
1714672800,May;2;2024;-;Ahli;Dhamk;30;2,15;1,14;2,18;1;4;1;5;4;4;0;7,10,19,25;62;2;0;0;0;3;1;0;0;1;3;12;4;7;3;4;1;15;13;54;46;1,56;1,14;1,46;0,63;2,14;44;55;37;22;11;26;52;33;74;8,21;4,42;1,43;4,58;6,55;1,22;1,76;2,9;5,5;1,91;1,77
1714748400,May;3;2024;-;Taawon; Hil;30;1,71;2,85;1,76;2,76;0;3;3;1;0;1;;40,70,90'7;5;5;2;0;3;0;2;0;1;2;6;12;2;6;1;3;9;12;41;59;1,67;2,05;0,66;1,49;3,58;59;90;67;49;26;59;78;56;78;12,09;3,05;5,84;5,08;1,43;1,12;1,44;2,15;3,55;1,62;2,25
1714759200,May;3;2024;-;Ittifaq; Feiha;30;1,5;1,5;1,47;1,47;1;2;3;0;0;0;81;72,85;14;2;3;0;1;0;1;2;0;1;18;17;9;8;3;7;10;4;60;40;1,44;1,15;1,93;1,74;3;72;86;61;36;14;40;75;50;79;9,5;3,43;1,5;4,33;5,25;1,25;1,77;2,91;5,4;1,85;1,9
1714759200,May;3;2024;-;ha; Ittihad;30;1,64;1,71;1,76;1,47;3;1;4;0;0;0;57,69,73;63;2;7;1;0;0;0;0;1;0;0;7;18;6;9;0;6;13;8;27;73;1,1;1,5;0,88;2,11;3;50;75;57;36;18;36;64;50;82;9,5;3,28;5,14;5,15;1,43;1,14;1,41;2,16;3,6;1,62;2,3
1714834800,May;4;2024;-;Shabab; Raed;30;1,5;1;1,59;1,06;2;0;2;0;0;0;56,81;;10;0;2;0;3;1;1;1;1;3;14;4;5;2;5;0;13;9;61;39;1,65;1,12;1,39;0,41;2,97;61;68;54;47;25;43;64;54;72;11,43;5,21;1,8;3,75;4;1,22;1,75;2,95;5;1,68;2,1
1714834800,May;4;2024;-;Ta'ee; Kheej;30;1,29;1,4;1,29;1,29;0;0;0;0;0;0;;;5;5;2;0;1;0;0;2;1;0;13;12;3;2;9;7;21;12;51;49;1,24;1,16;1,32;0,97;2,77;55;66;49;32;22;45;83;38;69;9,13;4,74;2,5;3,25;2,75;1,3;1,85;3,2;6,25;1,62;2,1
1714845600,May;4;2024;-;Nassr; Wahda;30;2,29;0,71;2,29;0,82;6;0;6;4;4;0;5,12,18,45,52,88;;6;3;0;0;2;0;0;0;1;1;15;7;8;0;5;7;12;6;66;34;2,09;1,09;1,71;0,65;3,36;57;82;68;43;22;32;90;57;86;11,22;3,86;1,29;6,3;8,75;1,1;1,34;1,84;2,86;1,65;2,2
1715018400,May;6;2024;-;Ahli; Hil;28;2,21;2,86;2,18;2,76;1;2;3;1;1;0;30;52,89;2;3;3;0;1;0;0;3;0;1;14;19;4;6;7;8;11;19;47;53;1,56;2,01;1,19;1,67;3,07;43;75;54;40;22;40;72;46;79;11,71;3,5;3,61;3,98;1,87;1,13;1,59;2,25;4,3;1,47;2,45
1715266800,May;9;2024;-;Riyadh; Taawon;31;1,13;1,8;1,12;1,71;0;0;0;0;0;0;;;6;5;0;0;1;0;0;0;0;1;4;15;2;5;1;7;12;14;43;57;0,92;1,57;0,57;1,4;2,34;53;67;37;27;10;23;67;37;70;8,2;4,2;3,45;3,6;1,94;1,25;1,75;2,8;5,25;1,6;2,15
1715266800,May;9;2024;-;Feiha; Fateh;31;1,13;1,5;1,12;1,29;2;2;4;1;1;0;29,69;47,76;3;3;2;0;1;0;1;1;1;0;12;16;5;8;5;5;8;12;47;53;1,19;1,26;1,17;1,73;2,81;67;80;63;38;10;46;63;45;77;9,5;4,7;2,63;3,72;2,43;1,16;1,59;2,4;4,2;1,5;2,4
1715277600,May;9;2024;-;Akhdoud; Nassr;31;1,2;2,6;1,12;2,53;2;3;5;2;0;2;60,7;7,15,90'1;7;2;2;0;2;0;1;1;0;2;16;10;6;5;5;4;8;6;31;69;1,26;1,72;1,45;1,29;3,27;54;70;70;44;24;40;70;54;94;9,33;4,4;7,46;5,77;1,28;1,07;1,31;1,84;2,79;1,57;2,19
1715353200,May;10;2024;-;ha;Dhamk;31;1,73;1,07;1,76;1;0;0;0;0;0;0;;;3;5;3;0;1;0;2;1;1;0;10;12;3;6;5;3;13;13;35;65;1,08;1,11;1,08;1,31;2,94;60;74;54;34;20;30;53;54;87;6,2;4,34;2,67;3,65;2,42;1,24;1,75;2,87;5,3;1,65;2,2
1715364000,May;10;2024;-;Ittihad; Ittifaq;31;1,73;1,33;1,71;1,35;0;5;5;4;0;4;;5,31,35,39,55;4;0;0;0;1;0;0;0;0;1;10;11;5;6;3;5;9;13;53;47;1,58;1,25;1,3;1,34;2,87;53;74;50;40;17;34;67;50;67;10;3,74;1,9;3,75;3,6;1,22;1,7;2,85;5;1,62;2,2
1715364000,May;10;2024;-;Khaleej; Wahda;31;1;0,67;0,88;0,82;1;2;3;1;0;1;66;27,82;2;3;2;1;3;0;2;1;1;2;9;15;4;5;4;5;13;15;65;35;1,21;1,06;1,36;1,35;2,69;49;73;52;35;14;39;76;52;76;7,16;4,63;2,16;3,44;3,02;1,23;1,79;2,88;5,3;1,63;2,09
1715439600,May;11;2024;-;Raed; Ta'ee;31;1,13;0,53;1,12;0,53;1;1;2;1;0;1;51;29;3;0;3;0;3;0;2;1;1;2;15;8;5;2;5;2;13;15;62;38;1,21;1,18;1,32;0,55;2,8;44;80;54;24;10;30;67;50;87;8,46;5,07;2;3,5;3,25;1,24;1,75;2,85;5,3;1,65;2,1
1715439600,May;11;2024;-;Hilal; Hazm;31;2,87;0,67;2,88;0,59;4;1;5;5;4;1;15,39,45'3,45'6;34;8;7;3;0;1;0;1;2;0;1;14;10;7;2;5;6;12;8;72;28;2,19;1,39;1,95;0,94;3,13;54;87;54;40;17;34;64;70;80;11,8;3,87;1,06;14,35;17,46;1,05;1,14;1,44;2,08;1,93;1,75
1715450400,May;11;2024;-;Shabab; Ahli;31;1,6;1,6;1,59;1,65;1;2;3;2;1;1;19;45'10,53;5;3;1;0;4;0;0;1;0;4;13;8;5;4;1;4;14;11;45;55;1,63;1,73;1,01;1,05;3,5;60;80;64;57;33;50;74;64;84;13,8;5,07;3,1;3,5;2,05;1,23;1,72;2,76;5,05;1,6;2,2
