timestamp,date;_GM;T,sta;tu;s;attendance;home_team_name;away_team_name;referee;Game Week;Pre-Match PPG (Home);Pre-Match PPG (Away);home_ppg;away_ppg;home_team_goal_count;away_team_goal_count;total_goal_count;total_goals_at_half_time;home_team_goal_count_half_time;away_team_goal_count_half_time;home_team_goal_timings;away_team_goal_timings;home_team_corner_count;away_team_corner_count;home_team_yellow_cards;home_team_red_cards;away_team_yellow_cards;away_team_red_cards;home_team_first_half_cards;home_team_second_half_cards;away_team_first_half_cards;away_team_second_half_cards;home_team_shots;away_team_shots;home_team_shots_on_target;away_team_shots_on_target;home_team_shots_off_target;away_team_shots_off_target;home_team_fouls;away_team_fouls;home_team_possession;away_team_possession;Home Team Pre-Match xG;Away Team Pre-Match xG;team_a_xg;team_b_xg;average_goals_per_match_pre_match;btts_percentage_pre_match;over_15_percentage_pre_match;over_25_percentage_pre_match;over_35_percentage_pre_match;over_45_percentage_pre_match;over_15_HT_FHG_percentage_pre_match;over_05_HT_FHG_percentage_pre_match;over_15_2HG_percentage_pre_match;over_05_2HG_percentage_pre_match;average_corners_per_match_pre_match;average_cards_per_match_pre_match;odds_ft_home_team_win;odds_ft_draw;odds_ft_away_team_win;odds_ft_over15;odds_ft_over25;odds_ft_over35;odds_ft_over45;odds_btts_yes;odds_btts_no;stadium_name;
1740582900,Feb;26;2025;-;3:15pm;incomplete;N/A; Ittifaq; Taawon;N/A;22;0.50;0.67;0.50;0.67;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.43;1.17;0.00;0.00;2.34;25;59;42;25;9;17;75;42;67;10.00;5.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Al Ettifaq Club Stadium (Ad Dammām (Dammam))
1740583800,Feb;26;2025;-;3:30pm;incomplete;N/A; Riyadh; Feiha;N/A;22;1.17;0.57;1.17;0.57;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.13;1.24;0.00;0.00;2.15;38;61;47;23;0;7;69;47;61;9.37;5.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Prince Turki bin Abdul Aziz Stadium (Ar-Riyāḍ (Riyadh))
1740589200,Feb;26;2025;-;5:00pm;incomplete;N/A; Kheej; Ittihad;N/A;22;1.43;2.50;1.43;2.50;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.29;1.20;0.00;0.00;2.47;31;62;54;31;7;30;55;38;85;9.90;4.14;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Prince Mohamed bin Fahd Stadium (Ad Dammām (Dammam))
1740697200,Feb;27;2025;-;11:00pm;incomplete;N/A; Feiha; Wahda;N/A;23;0.67;0.20;0.67;0.20;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.24;1.31;0.00;0.00;3.24;47;74;47;47;27;35;72;47;84;9.80;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Al Majma'ah Sports City Stadium (Al Majma'ah)
1740697200,Feb;27;2025;-;11:00pm;incomplete;N/A; Orubah; Nassr;N/A;23;1.20;2.17;1.20;2.17;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.15;1.90;0.00;0.00;2.55;34;62;52;17;17;17;64;52;82;8.77;4.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Al-Oruba Club Stadium (Sakaka (Al Jawf))
1740697200,Feb;27;2025;-;11:00pm;incomplete;N/A; Hil; Ahli;N/A;23;3.00;1.43;3.00;1.43;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2.28;1.71;0.00;0.00;2.99;48;72;56;41;24;24;79;55;79;13.67;3.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Kingdom Arena (Ar-Riyāḍ (Riyadh))
1740697200,Feb;27;2025;-;11:00pm;incomplete;N/A; Kholood; Kheej;N/A;23;0.33;1.50;0.33;1.50;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.14;1.12;0.00;0.00;3.34;50;75;59;42;34;25;67;67;92;6.83;3.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Ar-Rass Stadium (Al Hazm Club Stadium) (Ar-Rass (Rass))
1740697200,Feb;27;2025;-;11:00pm;incomplete;N/A; Fateh; Taawon;N/A;23;0.71;0.67;0.71;0.67;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.27;1.17;0.00;0.00;2.43;60;68;45;16;7;7;69;45;84;9.64;4.26;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Al Fateh Club Stadium (Al-Hasa)
1740697200,Feb;27;2025;-;11:00pm;incomplete;N/A; Raed; Ittifaq;N/A;23;1.17;1.71;1.17;1.71;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0.77;1.38;0.00;0.00;2.41;69;69;55;24;0;16;52;40;93;7.17;5.46;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;King Abdullah Sport City Stadium (Buraydah (Buraidah))
1740697200,Feb;27;2025;-;11:00pm;incomplete;N/A; Ittihad; Akhdoud;N/A;23;3.00;1.17;3.00;1.17;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.68;1.70;0.00;0.00;3.44;69;77;61;47;31;40;62;52;93;10.50;4.38;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;King Abdullah Sports City (Jeddah)
1740697200,Feb;27;2025;-;11:00pm;incomplete;N/A; Shabab;Dhamk;N/A;23;1.43;0.50;1.43;0.50;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.74;1.29;0.00;0.00;3.19;69;77;69;40;25;23;79;55;85;9.19;5.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Al-Shabab Club Stadium (Riyadh)
1740697200,Feb;27;2025;-;11:00pm;incomplete;N/A; Quadisiya; Riyadh;N/A;23;2.50;2.00;2.50;2.00;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.50;1.44;0.00;0.00;2.35;37;61;45;15;7;23;70;45;68;10.36;5.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Prince Saud bin Jalawi Stadium (al-Khobar (Khobar))
1741215600,Mar;5;2025;-;11:00pm;incomplete;N/A; Riyadh; Akhdoud;N/A;24;1.17;1.17;1.17;1.17;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.13;1.70;0.00;0.00;2.59;50;59;50;34;17;25;67;34;75;9.30;4.84;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Prince Turki bin Abdul Aziz Stadium (Ar-Riyāḍ (Riyadh))
1741215600,Mar;5;2025;-;11:00pm;incomplete;N/A; Quadisiya; Ittihad;N/A;24;2.50;2.50;2.50;2.50;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.50;1.20;0.00;0.00;2.17;25;59;42;17;0;17;75;33;67;10.83;4.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Prince Saud bin Jalawi Stadium (al-Khobar (Khobar))
1741215600,Mar;5;2025;-;11:00pm;incomplete;N/A; Orubah; Ittifaq;N/A;24;1.20;1.71;1.20;1.71;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.15;1.38;0.00;0.00;1.87;36;56;32;7;0;7;66;25;83;6.60;4.49;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Al-Oruba Club Stadium (Sakaka (Al Jawf))
1741215600,Mar;5;2025;-;11:00pm;incomplete;N/A; Ahli; Kheej;N/A;24;2.17;1.50;2.17;1.50;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2.18;1.12;0.00;0.00;2.67;50;75;42;25;17;9;67;50;92;8.67;4.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;King Abdullah Sports City (Jeddah)
1741215600,Mar;5;2025;-;11:00pm;incomplete;N/A; Feiha; Hil;N/A;24;0.67;2.29;0.67;2.29;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.24;1.56;0.00;0.00;3.12;52;84;60;31;31;54;85;45;77;11.40;3.86;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Al Majma'ah Sports City Stadium (Al Majma'ah)
1741215600,Mar;5;2025;-;11:00pm;incomplete;N/A; Nassr; Shabab;N/A;24;1.71;2.17;1.71;2.17;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.85;1.09;0.00;0.00;1.98;37;75;23;0;0;15;68;24;92;9.97;4.31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Al Awal Park at King Saud University (Ar-Riyāḍ (Riyadh))
1741215600,Mar;5;2025;-;11:00pm;incomplete;N/A; Kholood; Fateh;N/A;24;0.33;0.17;0.33;0.17;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.14;1.26;0.00;0.00;3.25;42;83;59;34;25;25;59;75;100;9.63;3.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Ar-Rass Stadium (Al Hazm Club Stadium) (Ar-Rass (Rass))
1741215600,Mar;5;2025;-;11:00pm;incomplete;N/A; Taawon;Dhamk;N/A;24;2.00;0.50;2.00;0.50;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.28;1.29;0.00;0.00;2.98;55;77;41;32;32;23;86;41;85;6.62;4.46;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;King Abdullah Sport City Stadium (Buraydah (Buraidah))
1741215600,Mar;5;2025;-;11:00pm;incomplete;N/A; Wahda; Raed;N/A;24;1.00;1.00;1.00;1.00;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.32;1.03;0.00;0.00;3.39;59;81;66;53;34;41;87;54;87;5.52;5.49;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;King Abdulaziz Sports City Stadium (Makkah (Mecca))
1741820400,Mar;12;2025;-;11:00pm;incomplete;N/A; Ittihad; Riyadh;N/A;25;3.00;2.00;3.00;2.00;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.68;1.44;0.00;0.00;3.29;64;79;64;36;22;29;57;72;86;9.86;4.42;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;King Abdullah Sports City (Jeddah)
1741820400,Mar;12;2025;-;11:00pm;incomplete;N/A; Ittifaq; Feiha;N/A;25;0.50;0.57;0.50;0.57;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.43;1.24;0.00;0.00;2.48;30;69;47;31;9;24;77;47;69;10.07;5.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Al Ettifaq Club Stadium (Ad Dammām (Dammam))
1741820400,Mar;12;2025;-;11:00pm;incomplete;N/A; Shabab; Orubah;N/A;25;1.43;0.88;1.43;0.88;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.74;1.00;0.00;0.00;3.11;61;80;73;40;13;46;73;41;93;9.36;4.88;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Al-Shabab Club Stadium (Riyadh)
1741820400,Mar;12;2025;-;11:00pm;incomplete;N/A; Kheej; Wahda;N/A;25;1.43;0.20;1.43;0.20;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.29;1.31;0.00;0.00;3.12;45;69;59;45;17;32;52;52;93;8.97;3.14;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Prince Mohamed bin Fahd Stadium (Ad Dammām (Dammam))
1741820400,Mar;12;2025;-;11:00pm;incomplete;N/A; Fateh; Raed;N/A;25;0.71;1.00;0.71;1.00;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.27;1.03;0.00;0.00;3.00;65;86;57;29;22;36;79;57;93;7.28;4.29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Al Fateh Club Stadium (Al-Hasa)
1741820400,Mar;12;2025;-;11:00pm;incomplete;N/A;Dhamk; Quadisiya;N/A;25;1.71;1.86;1.71;1.86;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.50;1.45;0.00;0.00;2.65;57;71;64;36;0;43;79;43;79;9.43;4.86;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Prince Sultan bin Abdulaziz Sports City Stadium (Abha)
1741820400,Mar;12;2025;-;11:00pm;incomplete;N/A; Nassr; Kholood;N/A;25;1.71;1.14;1.71;1.14;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.85;1.27;0.00;0.00;2.29;64;86;36;7;0;29;79;22;93;12.00;4.43;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Al Awal Park at King Saud University (Ar-Riyāḍ (Riyadh))
1741820400,Mar;12;2025;-;11:00pm;incomplete;N/A; Taawon; Hil;N/A;25;2.00;2.29;2.00;2.29;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.28;1.56;0.00;0.00;2.93;57;86;50;22;22;43;79;36;86;9.29;4.15;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;King Abdullah Sport City Stadium (Buraydah (Buraidah))
1741820400,Mar;12;2025;-;11:00pm;incomplete;N/A; Akhdoud; Ahli;N/A;25;0.71;1.43;0.71;1.43;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.27;1.71;0.00;0.00;2.22;36;57;43;14;7;14;57;43;64;9.93;4.71;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Prince Hathloul Bin Abdul Aziz Sport City Stadium (Najran)
1743717600,Apr;3;2025;-;10:00pm;incomplete;N/A; Orubah; Akhdoud;N/A;26;1.20;1.17;1.20;1.17;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.15;1.70;0.00;0.00;2.39;34;54;35;25;17;25;64;19;90;8.10;4.87;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Al-Oruba Club Stadium (Sakaka (Al Jawf))
1743717600,Apr;3;2025;-;10:00pm;incomplete;N/A; Hil; Nassr;N/A;26;3.00;2.17;3.00;2.17;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2.28;1.90;0.00;0.00;3.67;67;92;83;50;33;33;84;75;92;14.34;3.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Kingdom Arena (Ar-Riyāḍ (Riyadh))
1743717600,Apr;3;2025;-;10:00pm;incomplete;N/A; Wahda; Shabab;N/A;26;1.00;2.17;1.00;2.17;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.32;1.09;0.00;0.00;2.65;46;63;46;32;19;13;69;42;86;5.21;4.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;King Abdulaziz Sports City Stadium (Makkah (Mecca))
1743717600,Apr;3;2025;-;10:00pm;incomplete;N/A; Riyadh;Dhamk;N/A;26;1.17;0.50;1.17;0.50;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.13;1.29;0.00;0.00;2.84;50;67;59;34;25;9;84;59;67;7.13;4.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Prince Turki bin Abdul Aziz Stadium (Ar-Riyāḍ (Riyadh))
1743717600,Apr;3;2025;-;10:00pm;incomplete;N/A; Kholood; Taawon;N/A;26;0.33;0.67;0.33;0.67;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.14;1.17;0.00;0.00;3.00;42;67;50;34;25;25;67;58;84;9.33;4.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Ar-Rass Stadium (Al Hazm Club Stadium) (Ar-Rass (Rass))
1743717600,Apr;3;2025;-;10:00pm;incomplete;N/A; Ahli; Ittihad;N/A;26;2.17;2.50;2.17;2.50;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2.18;1.20;0.00;0.00;2.59;42;75;42;25;9;17;67;42;92;11.00;4.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;King Abdullah Sports City (Jeddah)
1743717600,Apr;3;2025;-;10:00pm;incomplete;N/A; Feiha; Fateh;N/A;26;0.67;0.17;0.67;0.17;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.24;1.26;0.00;0.00;2.59;33;75;42;25;17;25;67;50;84;11.20;4.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Al Majma'ah Sports City Stadium (Al Majma'ah)
1743717600,Apr;3;2025;-;10:00pm;incomplete;N/A; Quadisiya; Ittifaq;N/A;26;2.50;1.71;2.50;1.71;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.50;1.38;0.00;0.00;1.99;44;61;38;7;0;16;77;31;68;9.50;4.62;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Prince Saud bin Jalawi Stadium (al-Khobar (Khobar))
1743717600,Apr;3;2025;-;10:00pm;incomplete;N/A; Raed; Kheej;N/A;26;1.17;1.50;1.17;1.50;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0.77;1.12;0.00;0.00;2.67;59;67;59;33;9;9;50;50;92;6.17;4.84;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;King Abdullah Sport City Stadium (Buraydah (Buraidah))
1744236000,Apr;9;2025;-;10:00pm;incomplete;N/A;Dhamk; Wahda;N/A;27;1.71;0.20;1.71;0.20;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.50;1.31;0.00;0.00;3.40;66;76;66;59;10;32;73;52;93;9.26;3.57;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Prince Sultan bin Abdulaziz Sports City Stadium (Abha)
1744236000,Apr;9;2025;-;10:00pm;incomplete;N/A; Ittifaq; Hil;N/A;27;0.50;2.29;0.50;2.29;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.43;1.56;0.00;0.00;3.12;44;84;68;31;23;45;85;54;77;10.50;4.03;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Al Ettifaq Club Stadium (Ad Dammām (Dammam))
1744236000,Apr;9;2025;-;10:00pm;incomplete;N/A; Shabab; Kholood;N/A;27;1.43;1.14;1.43;1.14;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.74;1.27;0.00;0.00;2.50;71;71;57;22;0;29;64;36;86;10.72;5.29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Al-Shabab Club Stadium (Riyadh)
1744236000,Apr;9;2025;-;10:00pm;incomplete;N/A; Kheej; Fateh;N/A;27;1.43;0.17;1.43;0.17;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.29;1.26;0.00;0.00;2.47;31;70;54;23;7;22;47;55;93;10.37;4.31;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Prince Mohamed bin Fahd Stadium (Ad Dammām (Dammam))
1744236000,Apr;9;2025;-;10:00pm;incomplete;N/A; Raed; Ahli;N/A;27;1.17;1.43;1.17;1.43;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;0.77;1.71;0.00;0.00;2.41;48;55;48;24;7;16;45;47;79;8.67;5.17;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;King Abdullah Sport City Stadium (Buraydah (Buraidah))
1744236000,Apr;9;2025;-;10:00pm;incomplete;N/A; Feiha; Quadisiya;N/A;27;0.67;1.86;0.67;1.86;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.24;1.45;0.00;0.00;2.48;38;69;45;24;17;47;77;38;69;9.97;4.29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Al Majma'ah Sports City Stadium (Al Majma'ah)
1744236000,Apr;9;2025;-;10:00pm;incomplete;N/A; Ittihad; Orubah;N/A;27;3.00;0.88;3.00;0.88;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.68;1.00;0.00;0.00;3.61;61;87;73;47;27;46;73;62;93;8.50;3.59;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;King Abdullah Sports City (Jeddah)
1744236000,Apr;9;2025;-;10:00pm;incomplete;N/A; Akhdoud; Taawon;N/A;27;0.71;0.67;0.71;0.67;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.27;1.17;0.00;0.00;2.15;38;61;45;16;0;7;62;38;69;9.93;5.54;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Prince Hathloul Bin Abdul Aziz Sport City Stadium (Najran)
1744236000,Apr;9;2025;-;10:00pm;incomplete;N/A; Nassr; Riyadh;N/A;27;1.71;2.00;1.71;2.00;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.85;1.44;0.00;0.00;2.58;57;86;43;15;7;29;72;36;93;12.00;4.85;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Al Awal Park at King Saud University (Ar-Riyāḍ (Riyadh))
1744840800,Apr;16;2025;-;10:00pm;incomplete;N/A; Ittifaq; Riyadh;N/A;28;0.50;2.00;0.50;2.00;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.43;1.44;0.00;0.00;2.77;37;69;54;31;16;31;70;54;77;9.36;4.88;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Al Ettifaq Club Stadium (Ad Dammām (Dammam))
1744840800,Apr;16;2025;-;10:00pm;incomplete;N/A; Kholood;Dhamk;N/A;28;0.33;0.50;0.33;0.50;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.14;1.29;0.00;0.00;3.84;59;83;67;50;50;34;84;75;92;7.16;3.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Ar-Rass Stadium (Al Hazm Club Stadium) (Ar-Rass (Rass))
1744840800,Apr;16;2025;-;10:00pm;incomplete;N/A; Hil; Kheej;N/A;28;3.00;1.50;3.00;1.50;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;2.28;1.12;0.00;0.00;3.25;59;84;67;50;25;17;84;59;92;11.17;3.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Kingdom Arena (Ar-Riyāḍ (Riyadh))
1744840800,Apr;16;2025;-;10:00pm;incomplete;N/A; Orubah; Raed;N/A;28;1.20;1.00;1.20;1.00;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.15;1.03;0.00;0.00;2.37;22;63;39;22;15;29;73;39;83;5.74;5.06;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Al-Oruba Club Stadium (Sakaka (Al Jawf))
1744840800,Apr;16;2025;-;10:00pm;incomplete;N/A; Quadisiya; Nassr;N/A;28;2.50;2.17;2.50;2.17;0;0;0;0;0;0;;;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1.50;1.90;0.00;0.00;2.67;42;67;58;17;17;25;75;58;67;11.67;4.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;Prince Saud bin Jalawi Stadium (al-Khobar (Khobar))
